1060_IWW_FEA_XX,FEA
1010_IWL_HAP_XX,HAP
1070_TIE_HAP_XX,HAP
1045_IOM_NEU_XX,NEU
1033_DFA_FEA_XX,FEA
1013_IOM_NEU_XX,NEU
1037_IWL_DIS_XX,DIS
1021_IOM_NEU_XX,NEU
1032_IWL_SAD_XX,SAD
1039_IEO_DIS_LO,DIS
1035_ITH_ANG_XX,ANG
1023_TAI_HAP_XX,HAP
1037_TSI_NEU_XX,NEU
1056_ITH_ANG_XX,ANG
1077_TIE_ANG_XX,ANG
1086_IOM_NEU_XX,NEU
1029_MTI_ANG_XX,ANG
1021_TIE_HAP_XX,HAP
1045_ITS_NEU_XX,NEU
1070_TSI_SAD_XX,SAD
1038_ITS_HAP_XX,HAP
1076_IWW_SAD_XX,SAD
1036_ITH_DIS_XX,DIS
1021_IWW_SAD_XX,SAD
1087_IEO_NEU_XX,NEU
1011_TSI_SAD_XX,SAD
1041_IWW_NEU_XX,NEU
1002_TSI_ANG_XX,ANG
1077_IOM_HAP_XX,HAP
1012_ITS_ANG_XX,ANG
1075_TIE_FEA_XX,FEA
1059_TIE_NEU_XX,NEU
1006_TAI_DIS_XX,DIS
1045_WSI_NEU_XX,NEU
1011_ITS_HAP_XX,HAP
1033_IOM_HAP_XX,HAP
1018_IWL_DIS_XX,DIS
1047_ITS_NEU_XX,NEU
1018_IEO_HAP_HI,HAP
1075_ITH_SAD_XX,SAD
1033_DFA_DIS_XX,DIS
1021_WSI_HAP_XX,HAP
1028_ITS_NEU_XX,NEU
1023_IEO_DIS_LO,DIS
1008_TIE_SAD_XX,SAD
1015_IEO_SAD_HI,SAD
1033_TAI_SAD_XX,SAD
1018_MTI_SAD_XX,SAD
1042_IOM_ANG_XX,ANG
1019_WSI_ANG_XX,ANG
1089_ITS_HAP_XX,HAP
1043_MTI_FEA_XX,FEA
1015_IEO_DIS_MD,DIS
1012_ITH_FEA_XX,FEA
1063_IWW_ANG_XX,ANG
1056_ITH_HAP_XX,HAP
1090_MTI_NEU_XX,NEU
1053_IWL_FEA_XX,FEA
1040_IWW_SAD_XX,SAD
1050_IEO_SAD_LO,SAD
1020_TIE_ANG_XX,ANG
1003_IEO_SAD_MD,SAD
1076_IEO_DIS_HI,DIS
1084_IOM_SAD_XX,SAD
1073_ITH_SAD_XX,SAD
1061_TIE_FEA_XX,FEA
1027_ITS_FEA_XX,FEA
1003_IWL_SAD_XX,SAD
1001_WSI_HAP_XX,HAP
1087_MTI_NEU_XX,NEU
1036_IOM_FEA_XX,FEA
1015_IEO_FEA_LO,FEA
1021_IEO_ANG_HI,ANG
1009_IEO_FEA_HI,FEA
1073_IOM_SAD_XX,SAD
1004_IEO_FEA_MD,FEA
1034_ITH_DIS_XX,DIS
1036_TIE_ANG_XX,ANG
1042_IWL_HAP_XX,HAP
1055_IEO_SAD_MD,SAD
1004_IEO_HAP_MD,HAP
1019_ITS_FEA_XX,FEA
1029_TSI_DIS_XX,DIS
1059_TIE_DIS_XX,DIS
1065_MTI_HAP_XX,HAP
1027_IWL_SAD_XX,SAD
1052_IWW_SAD_XX,SAD
1055_IEO_ANG_LO,ANG
1046_IWL_ANG_XX,ANG
1003_IOM_FEA_XX,FEA
1035_MTI_HAP_XX,HAP
1071_WSI_SAD_XX,SAD
1039_IWL_DIS_XX,DIS
1032_WSI_FEA_XX,FEA
1091_IEO_SAD_HI,SAD
1003_ITH_SAD_XX,SAD
1063_TSI_NEU_XX,NEU
1044_TSI_DIS_XX,DIS
1085_IEO_ANG_HI,ANG
1067_ITS_HAP_XX,HAP
1055_IWL_SAD_XX,SAD
1054_MTI_ANG_XX,ANG
1075_IOM_FEA_XX,FEA
1049_IEO_FEA_LO,FEA
1027_ITS_SAD_XX,SAD
1062_ITH_SAD_XX,SAD
1090_TSI_NEU_XX,NEU
1051_IEO_HAP_HI,HAP
1086_MTI_FEA_XX,FEA
1049_IWL_DIS_XX,DIS
1064_TAI_NEU_XX,NEU
1021_ITH_ANG_XX,ANG
1015_IEO_DIS_HI,DIS
1019_IEO_DIS_HI,DIS
1030_IWW_NEU_XX,NEU
1034_IWW_ANG_XX,ANG
1004_TSI_ANG_XX,ANG
1074_IWW_FEA_XX,FEA
1054_IEO_NEU_XX,NEU
1056_IWL_DIS_XX,DIS
1088_IOM_SAD_XX,SAD
1083_IEO_ANG_HI,ANG
1001_IWL_SAD_XX,SAD
1043_ITS_NEU_XX,NEU
1051_ITH_SAD_XX,SAD
1073_ITS_DIS_XX,DIS
1054_IWW_DIS_XX,DIS
1024_IEO_DIS_LO,DIS
1087_MTI_SAD_XX,SAD
1059_IWW_SAD_XX,SAD
1046_ITH_SAD_XX,SAD
1008_TSI_SAD_XX,SAD
1038_ITH_ANG_XX,ANG
1057_WSI_FEA_XX,FEA
1058_IOM_DIS_XX,DIS
1002_IEO_FEA_LO,FEA
1078_IWL_DIS_XX,DIS
1085_ITS_DIS_XX,DIS
1006_IEO_FEA_HI,FEA
1087_ITS_SAD_XX,SAD
1076_TAI_ANG_XX,ANG
1044_TAI_DIS_XX,DIS
1034_IWL_DIS_XX,DIS
1076_TSI_HAP_XX,HAP
1083_IWW_DIS_XX,DIS
1048_ITS_ANG_XX,ANG
1010_WSI_FEA_XX,FEA
1081_WSI_ANG_XX,ANG
1059_IEO_DIS_HI,DIS
1006_IOM_FEA_XX,FEA
1016_IEO_FEA_LO,FEA
1040_IEO_SAD_MD,SAD
1037_IEO_DIS_MD,DIS
1054_WSI_SAD_XX,SAD
1063_TAI_DIS_XX,DIS
1004_TIE_SAD_XX,SAD
1017_TIE_HAP_XX,HAP
1087_ITH_NEU_XX,NEU
1016_ITH_ANG_XX,ANG
1008_IWL_FEA_XX,FEA
1089_IEO_NEU_XX,NEU
1033_TIE_SAD_XX,SAD
1039_MTI_HAP_XX,HAP
1045_ITH_HAP_XX,HAP
1008_ITH_SAD_XX,SAD
1064_MTI_SAD_XX,SAD
1015_IWL_NEU_XX,NEU
1068_TAI_SAD_XX,SAD
1009_DFA_DIS_XX,DIS
1044_TSI_HAP_XX,HAP
1012_ITH_DIS_XX,DIS
1026_WSI_ANG_XX,ANG
1010_ITS_SAD_XX,SAD
1018_IEO_ANG_LO,ANG
1084_TAI_FEA_XX,FEA
1014_IOM_HAP_XX,HAP
1042_ITS_DIS_XX,DIS
1074_IEO_SAD_HI,SAD
1016_DFA_SAD_XX,SAD
1043_ITH_DIS_XX,DIS
1023_ITS_SAD_XX,SAD
1073_IOM_ANG_XX,ANG
1058_TSI_DIS_XX,DIS
1018_ITS_NEU_XX,NEU
1087_IWL_DIS_XX,DIS
1016_IEO_NEU_XX,NEU
1082_IEO_ANG_MD,ANG
1005_ITH_ANG_XX,ANG
1047_IEO_SAD_HI,SAD
1082_IEO_FEA_MD,FEA
1035_DFA_NEU_XX,NEU
1084_IWW_HAP_XX,HAP
1035_TIE_FEA_XX,FEA
1045_IEO_DIS_HI,DIS
1028_MTI_DIS_XX,DIS
1057_TSI_FEA_XX,FEA
1020_TAI_NEU_XX,NEU
1090_MTI_ANG_XX,ANG
1064_TSI_SAD_XX,SAD
1030_IEO_HAP_LO,HAP
1036_ITH_NEU_XX,NEU
1026_IWL_FEA_XX,FEA
1011_IEO_ANG_MD,ANG
1074_IEO_SAD_MD,SAD
1071_MTI_NEU_XX,NEU
1074_ITH_HAP_XX,HAP
1058_WSI_ANG_XX,ANG
1038_TSI_FEA_XX,FEA
1068_IEO_ANG_HI,ANG
1024_IWL_FEA_XX,FEA
1080_ITH_HAP_XX,HAP
1079_DFA_ANG_XX,ANG
1087_IWL_FEA_XX,FEA
1050_TIE_HAP_XX,HAP
1031_IWL_HAP_XX,HAP
1052_MTI_HAP_XX,HAP
1073_ITS_SAD_XX,SAD
1018_IOM_HAP_XX,HAP
1042_ITH_NEU_XX,NEU
1039_WSI_NEU_XX,NEU
1078_IWL_SAD_XX,SAD
1048_IWW_ANG_XX,ANG
1026_TAI_ANG_XX,ANG
1033_IWW_HAP_XX,HAP
1003_WSI_ANG_XX,ANG
1053_IEO_DIS_HI,DIS
1054_TIE_DIS_XX,DIS
1002_IEO_NEU_XX,NEU
1028_TAI_HAP_XX,HAP
1083_IWW_FEA_XX,FEA
1062_MTI_ANG_XX,ANG
1073_ITH_DIS_XX,DIS
1080_TIE_NEU_XX,NEU
1063_WSI_ANG_XX,ANG
1004_IWL_SAD_XX,SAD
1066_TAI_ANG_XX,ANG
1031_ITS_DIS_XX,DIS
1011_IEO_SAD_MD,SAD
1022_ITS_DIS_XX,DIS
1015_IOM_DIS_XX,DIS
1078_TSI_DIS_XX,DIS
1088_IEO_HAP_MD,HAP
1072_ITH_DIS_XX,DIS
1010_MTI_SAD_XX,SAD
1028_IEO_DIS_MD,DIS
1011_ITH_ANG_XX,ANG
1008_TAI_NEU_XX,NEU
1070_WSI_HAP_XX,HAP
1080_MTI_FEA_XX,FEA
1083_ITH_HAP_XX,HAP
1080_WSI_FEA_XX,FEA
1013_ITH_HAP_XX,HAP
1072_IEO_DIS_MD,DIS
1059_DFA_NEU_XX,NEU
1001_ITS_HAP_XX,HAP
1035_TSI_SAD_XX,SAD
1025_TAI_ANG_XX,ANG
1042_IOM_HAP_XX,HAP
1009_TAI_FEA_XX,FEA
1006_DFA_ANG_XX,ANG
1053_TAI_ANG_XX,ANG
1080_IEO_ANG_HI,ANG
1040_TSI_FEA_XX,FEA
1044_WSI_ANG_XX,ANG
1036_DFA_SAD_XX,SAD
1072_MTI_NEU_XX,NEU
1087_WSI_HAP_XX,HAP
1011_DFA_FEA_XX,FEA
1049_IWW_DIS_XX,DIS
1047_IWL_FEA_XX,FEA
1090_TIE_NEU_XX,NEU
1077_IEO_HAP_LO,HAP
1071_ITH_SAD_XX,SAD
1070_IEO_HAP_MD,HAP
1061_IEO_FEA_LO,FEA
1075_ITS_DIS_XX,DIS
1069_TIE_HAP_XX,HAP
1075_TIE_ANG_XX,ANG
1063_ITS_ANG_XX,ANG
1061_WSI_FEA_XX,FEA
1044_IWW_ANG_XX,ANG
1023_IOM_NEU_XX,NEU
1016_ITH_FEA_XX,FEA
1057_ITH_SAD_XX,SAD
1020_IOM_HAP_XX,HAP
1051_ITS_SAD_XX,SAD
1081_IWW_SAD_XX,SAD
1020_ITS_FEA_XX,FEA
1024_IWL_DIS_XX,DIS
1006_TIE_NEU_XX,NEU
1086_IEO_FEA_MD,FEA
1024_TAI_FEA_XX,FEA
1029_WSI_HAP_XX,HAP
1021_TAI_HAP_XX,HAP
1008_MTI_FEA_XX,FEA
1072_TAI_HAP_XX,HAP
1045_DFA_FEA_XX,FEA
1052_TIE_NEU_XX,NEU
1049_IEO_ANG_HI,ANG
1027_TIE_DIS_XX,DIS
1072_IWW_ANG_XX,ANG
1068_DFA_NEU_XX,NEU
1068_IWW_FEA_XX,FEA
1021_DFA_SAD_XX,SAD
1058_IOM_FEA_XX,FEA
1012_TIE_DIS_XX,DIS
1074_TAI_NEU_XX,NEU
1074_TAI_SAD_XX,SAD
1045_ITS_FEA_XX,FEA
1036_DFA_FEA_XX,FEA
1026_WSI_NEU_XX,NEU
1056_MTI_FEA_XX,FEA
1051_IEO_SAD_LO,SAD
1046_TAI_ANG_XX,ANG
1076_IWW_DIS_XX,DIS
1021_IEO_DIS_MD,DIS
1010_IEO_HAP_MD,HAP
1032_TIE_NEU_XX,NEU
1036_IWW_NEU_XX,NEU
1085_ITH_DIS_XX,DIS
1026_IEO_FEA_HI,FEA
1068_WSI_DIS_XX,DIS
1028_WSI_SAD_XX,SAD
1023_TIE_NEU_XX,NEU
1024_DFA_SAD_XX,SAD
1035_ITS_FEA_XX,FEA
1003_MTI_HAP_XX,HAP
1045_MTI_DIS_XX,DIS
1067_IOM_NEU_XX,NEU
1055_IEO_HAP_LO,HAP
1010_TAI_FEA_XX,FEA
1065_TAI_SAD_XX,SAD
1081_TIE_FEA_XX,FEA
1054_IOM_DIS_XX,DIS
1006_IEO_FEA_MD,FEA
1059_IWW_ANG_XX,ANG
1072_IOM_ANG_XX,ANG
1074_IEO_HAP_LO,HAP
1019_DFA_DIS_XX,DIS
1043_IEO_FEA_MD,FEA
1007_IEO_SAD_HI,SAD
1055_TIE_NEU_XX,NEU
1042_IOM_SAD_XX,SAD
1008_IEO_ANG_LO,ANG
1079_DFA_DIS_XX,DIS
1083_TAI_HAP_XX,HAP
1078_TIE_HAP_XX,HAP
1009_TSI_ANG_XX,ANG
1052_DFA_NEU_XX,NEU
1066_IEO_HAP_MD,HAP
1083_IEO_FEA_MD,FEA
1014_TIE_DIS_XX,DIS
1016_IOM_NEU_XX,NEU
1050_ITH_DIS_XX,DIS
1013_IOM_DIS_XX,DIS
1044_WSI_FEA_XX,FEA
1051_TAI_DIS_XX,DIS
1073_IWL_DIS_XX,DIS
1014_IEO_FEA_LO,FEA
1086_ITS_DIS_XX,DIS
1020_WSI_SAD_XX,SAD
1046_TIE_HAP_XX,HAP
1077_WSI_FEA_XX,FEA
1041_TAI_FEA_XX,FEA
1064_ITS_FEA_XX,FEA
1046_IWL_NEU_XX,NEU
1077_IWL_ANG_XX,ANG
1031_IEO_HAP_LO,HAP
1086_ITH_DIS_XX,DIS
1005_TAI_FEA_XX,FEA
1059_MTI_SAD_XX,SAD
1005_MTI_FEA_XX,FEA
1043_IWL_FEA_XX,FEA
1035_WSI_ANG_XX,ANG
1045_WSI_ANG_XX,ANG
1063_IEO_SAD_LO,SAD
1066_IWL_SAD_XX,SAD
1010_IEO_ANG_LO,ANG
1066_MTI_NEU_XX,NEU
1025_MTI_NEU_XX,NEU
1077_IEO_SAD_MD,SAD
1016_ITH_HAP_XX,HAP
1038_IWL_SAD_XX,SAD
1074_WSI_DIS_XX,DIS
1046_ITH_FEA_XX,FEA
1042_ITH_DIS_XX,DIS
1061_IWW_HAP_XX,HAP
1084_IEO_HAP_HI,HAP
1047_DFA_SAD_XX,SAD
1030_TAI_ANG_XX,ANG
1042_ITH_SAD_XX,SAD
1008_IOM_FEA_XX,FEA
1072_IWL_FEA_XX,FEA
1012_IEO_DIS_HI,DIS
1068_IEO_DIS_LO,DIS
1066_WSI_DIS_XX,DIS
1042_TIE_ANG_XX,ANG
1065_ITS_HAP_XX,HAP
1068_TAI_DIS_XX,DIS
1051_IEO_SAD_MD,SAD
1090_ITH_SAD_XX,SAD
1044_IOM_NEU_XX,NEU
1007_TAI_FEA_XX,FEA
1005_IWW_FEA_XX,FEA
1042_IEO_ANG_LO,ANG
1024_ITS_NEU_XX,NEU
1087_IWW_SAD_XX,SAD
1042_ITS_SAD_XX,SAD
1029_IEO_ANG_LO,ANG
1038_ITH_FEA_XX,FEA
1069_IWL_FEA_XX,FEA
1053_TSI_DIS_XX,DIS
1043_IWW_NEU_XX,NEU
1050_TIE_FEA_XX,FEA
1063_IOM_NEU_XX,NEU
1006_ITH_SAD_XX,SAD
1069_IWW_FEA_XX,FEA
1089_TIE_FEA_XX,FEA
1010_MTI_DIS_XX,DIS
1049_IEO_SAD_LO,SAD
1080_TSI_HAP_XX,HAP
1039_TAI_DIS_XX,DIS
1029_TAI_DIS_XX,DIS
1069_DFA_ANG_XX,ANG
1029_WSI_FEA_XX,FEA
1060_IEO_DIS_LO,DIS
1014_ITS_FEA_XX,FEA
1047_DFA_NEU_XX,NEU
1058_WSI_DIS_XX,DIS
1069_MTI_SAD_XX,SAD
1066_TAI_DIS_XX,DIS
1062_IWW_SAD_XX,SAD
1029_IEO_HAP_HI,HAP
1085_ITH_ANG_XX,ANG
1006_ITS_ANG_XX,ANG
1008_TSI_HAP_XX,HAP
1030_TIE_SAD_XX,SAD
1032_DFA_SAD_XX,SAD
1039_IWL_SAD_XX,SAD
1079_ITH_NEU_XX,NEU
1015_IWL_DIS_XX,DIS
1035_MTI_ANG_XX,ANG
1066_IOM_SAD_XX,SAD
1036_DFA_DIS_XX,DIS
1091_IWW_ANG_XX,ANG
1077_ITS_NEU_XX,NEU
1059_MTI_HAP_XX,HAP
1021_ITH_FEA_XX,FEA
1089_IEO_HAP_LO,HAP
1038_IEO_HAP_MD,HAP
1032_TAI_HAP_XX,HAP
1043_WSI_ANG_XX,ANG
1029_MTI_DIS_XX,DIS
1014_DFA_HAP_XX,HAP
1027_ITS_HAP_XX,HAP
1004_IOM_ANG_XX,ANG
1088_IWW_HAP_XX,HAP
1040_MTI_NEU_XX,NEU
1061_MTI_HAP_XX,HAP
1065_ITS_SAD_XX,SAD
1086_IWW_HAP_XX,HAP
1066_ITS_HAP_XX,HAP
1085_TIE_ANG_XX,ANG
1074_TIE_HAP_XX,HAP
1068_ITS_SAD_XX,SAD
1084_ITH_HAP_XX,HAP
1014_TIE_ANG_XX,ANG
1077_ITH_ANG_XX,ANG
1064_DFA_FEA_XX,FEA
1032_IEO_FEA_MD,FEA
1066_DFA_ANG_XX,ANG
1056_IWW_NEU_XX,NEU
1083_ITH_ANG_XX,ANG
1043_IEO_DIS_HI,DIS
1088_IWW_ANG_XX,ANG
1072_IWL_NEU_XX,NEU
1037_IEO_ANG_MD,ANG
1021_ITH_SAD_XX,SAD
1010_ITH_SAD_XX,SAD
1091_IEO_DIS_MD,DIS
1050_MTI_DIS_XX,DIS
1023_IOM_SAD_XX,SAD
1012_TIE_HAP_XX,HAP
1021_ITS_HAP_XX,HAP
1077_IWW_SAD_XX,SAD
1074_IEO_FEA_HI,FEA
1072_IOM_DIS_XX,DIS
1004_IEO_NEU_XX,NEU
1036_IEO_SAD_HI,SAD
1075_DFA_SAD_XX,SAD
1075_TSI_FEA_XX,FEA
1058_IWL_HAP_XX,HAP
1037_IWL_NEU_XX,NEU
1018_ITS_ANG_XX,ANG
1047_IOM_FEA_XX,FEA
1050_IWW_HAP_XX,HAP
1031_IWL_ANG_XX,ANG
1042_IWL_SAD_XX,SAD
1031_WSI_FEA_XX,FEA
1051_IEO_ANG_MD,ANG
1063_TAI_HAP_XX,HAP
1076_IWL_DIS_XX,DIS
1038_DFA_ANG_XX,ANG
1082_TSI_HAP_XX,HAP
1038_WSI_ANG_XX,ANG
1068_IEO_FEA_MD,FEA
1030_IWL_FEA_XX,FEA
1032_WSI_SAD_XX,SAD
1069_IWL_NEU_XX,NEU
1039_IWW_SAD_XX,SAD
1075_IWL_ANG_XX,ANG
1047_ITH_ANG_XX,ANG
1010_IOM_SAD_XX,SAD
1053_MTI_SAD_XX,SAD
1004_WSI_DIS_XX,DIS
1060_DFA_SAD_XX,SAD
1061_TAI_HAP_XX,HAP
1085_WSI_HAP_XX,HAP
1077_TSI_SAD_XX,SAD
1067_IWW_NEU_XX,NEU
1060_IWL_HAP_XX,HAP
1062_WSI_DIS_XX,DIS
1064_TAI_HAP_XX,HAP
1078_TAI_NEU_XX,NEU
1042_IWL_ANG_XX,ANG
1074_DFA_SAD_XX,SAD
1014_TAI_HAP_XX,HAP
1082_IWL_HAP_XX,HAP
1034_TAI_HAP_XX,HAP
1035_DFA_DIS_XX,DIS
1007_WSI_HAP_XX,HAP
1013_IWL_NEU_XX,NEU
1062_TIE_ANG_XX,ANG
1089_IEO_HAP_MD,HAP
1059_TSI_FEA_XX,FEA
1074_TIE_DIS_XX,DIS
1048_WSI_SAD_XX,SAD
1086_IOM_SAD_XX,SAD
1071_TSI_FEA_XX,FEA
1022_IWW_HAP_XX,HAP
1001_TAI_FEA_XX,FEA
1049_ITH_DIS_XX,DIS
1023_ITS_DIS_XX,DIS
1026_TAI_DIS_XX,DIS
1039_IWL_NEU_XX,NEU
1071_IEO_SAD_MD,SAD
1025_ITS_FEA_XX,FEA
1013_IWL_SAD_XX,SAD
1053_ITH_FEA_XX,FEA
1076_TSI_ANG_XX,ANG
1037_ITS_DIS_XX,DIS
1049_IWL_SAD_XX,SAD
1024_ITH_HAP_XX,HAP
1022_IOM_ANG_XX,ANG
1008_TAI_HAP_XX,HAP
1020_IWL_FEA_XX,FEA
1002_IOM_FEA_XX,FEA
1067_IWL_SAD_XX,SAD
1081_IEO_SAD_HI,SAD
1091_IWW_FEA_XX,FEA
1001_ITS_FEA_XX,FEA
1038_TIE_HAP_XX,HAP
1075_TSI_HAP_XX,HAP
1012_WSI_SAD_XX,SAD
1091_IEO_SAD_MD,SAD
1051_IEO_FEA_HI,FEA
1051_MTI_SAD_XX,SAD
1043_IEO_HAP_MD,HAP
1026_IWL_HAP_XX,HAP
1020_IEO_SAD_LO,SAD
1090_TAI_ANG_XX,ANG
1083_TSI_ANG_XX,ANG
1016_IWL_NEU_XX,NEU
1014_TIE_NEU_XX,NEU
1073_ITH_NEU_XX,NEU
1017_ITS_HAP_XX,HAP
1071_IWL_FEA_XX,FEA
1010_IWW_NEU_XX,NEU
1055_IWL_HAP_XX,HAP
1040_IOM_HAP_XX,HAP
1076_IOM_ANG_XX,ANG
1049_ITS_FEA_XX,FEA
1074_DFA_ANG_XX,ANG
1008_DFA_SAD_XX,SAD
1078_MTI_FEA_XX,FEA
1006_IOM_NEU_XX,NEU
1037_TSI_FEA_XX,FEA
1004_IWW_FEA_XX,FEA
1065_IEO_HAP_LO,HAP
1035_WSI_SAD_XX,SAD
1045_IWW_HAP_XX,HAP
1007_DFA_FEA_XX,FEA
1030_IEO_ANG_HI,ANG
1078_ITS_DIS_XX,DIS
1027_IEO_HAP_MD,HAP
1083_IEO_DIS_HI,DIS
1012_WSI_NEU_XX,NEU
1062_IWW_FEA_XX,FEA
1013_ITS_DIS_XX,DIS
1008_IEO_FEA_HI,FEA
1054_DFA_FEA_XX,FEA
1008_IEO_FEA_MD,FEA
1044_MTI_DIS_XX,DIS
1041_MTI_DIS_XX,DIS
1035_IWW_HAP_XX,HAP
1045_IWW_FEA_XX,FEA
1011_ITH_NEU_XX,NEU
1022_MTI_FEA_XX,FEA
1026_IWW_SAD_XX,SAD
1023_IWL_SAD_XX,SAD
1044_TSI_FEA_XX,FEA
1039_TAI_HAP_XX,HAP
1003_TAI_SAD_XX,SAD
1030_IWW_FEA_XX,FEA
1009_IEO_ANG_LO,ANG
1036_TAI_SAD_XX,SAD
1021_TSI_HAP_XX,HAP
1008_IEO_SAD_MD,SAD
1004_IEO_DIS_LO,DIS
1027_WSI_NEU_XX,NEU
1044_WSI_SAD_XX,SAD
1033_ITS_NEU_XX,NEU
1072_IEO_HAP_MD,HAP
1049_IEO_DIS_HI,DIS
1084_DFA_ANG_XX,ANG
1032_TSI_HAP_XX,HAP
1047_IOM_DIS_XX,DIS
1076_IEO_FEA_HI,FEA
1012_TIE_NEU_XX,NEU
1086_IEO_HAP_HI,HAP
1007_WSI_ANG_XX,ANG
1056_ITH_FEA_XX,FEA
1063_ITS_FEA_XX,FEA
1026_IEO_DIS_MD,DIS
1067_TIE_SAD_XX,SAD
1090_DFA_SAD_XX,SAD
1036_IEO_HAP_MD,HAP
1060_IWW_SAD_XX,SAD
1081_MTI_FEA_XX,FEA
1011_IEO_FEA_LO,FEA
1068_WSI_ANG_XX,ANG
1090_IOM_ANG_XX,ANG
1063_WSI_HAP_XX,HAP
1004_ITH_DIS_XX,DIS
1009_IEO_SAD_HI,SAD
1009_IOM_ANG_XX,ANG
1002_MTI_NEU_XX,NEU
1041_TAI_DIS_XX,DIS
1078_IEO_HAP_LO,HAP
1078_WSI_ANG_XX,ANG
1002_IEO_DIS_HI,DIS
1015_TSI_NEU_XX,NEU
1003_IOM_NEU_XX,NEU
1016_IEO_FEA_HI,FEA
1070_MTI_SAD_XX,SAD
1044_IEO_ANG_MD,ANG
1051_MTI_ANG_XX,ANG
1073_IEO_HAP_HI,HAP
1069_WSI_HAP_XX,HAP
1018_WSI_FEA_XX,FEA
1008_IWW_SAD_XX,SAD
1025_TIE_DIS_XX,DIS
1016_IOM_DIS_XX,DIS
1089_TIE_SAD_XX,SAD
1063_TAI_FEA_XX,FEA
1007_WSI_NEU_XX,NEU
1037_TIE_ANG_XX,ANG
1059_IEO_NEU_XX,NEU
1040_ITH_NEU_XX,NEU
1091_IEO_SAD_LO,SAD
1066_IEO_DIS_MD,DIS
1019_IWL_DIS_XX,DIS
1035_TAI_ANG_XX,ANG
1059_IWW_HAP_XX,HAP
1040_TSI_NEU_XX,NEU
1042_DFA_SAD_XX,SAD
1008_DFA_DIS_XX,DIS
1057_IOM_SAD_XX,SAD
1027_TSI_NEU_XX,NEU
1055_IEO_HAP_HI,HAP
1009_TAI_ANG_XX,ANG
1056_IEO_ANG_MD,ANG
1057_TSI_DIS_XX,DIS
1076_DFA_FEA_XX,FEA
1050_ITH_FEA_XX,FEA
1040_DFA_HAP_XX,HAP
1012_TSI_ANG_XX,ANG
1070_ITS_FEA_XX,FEA
1090_IOM_FEA_XX,FEA
1026_IEO_FEA_MD,FEA
1007_IEO_FEA_HI,FEA
1035_IEO_SAD_LO,SAD
1067_IWL_ANG_XX,ANG
1075_ITH_NEU_XX,NEU
1049_IWL_FEA_XX,FEA
1020_IOM_FEA_XX,FEA
1060_DFA_ANG_XX,ANG
1019_IEO_NEU_XX,NEU
1074_MTI_ANG_XX,ANG
1074_WSI_FEA_XX,FEA
1060_MTI_HAP_XX,HAP
1015_IOM_HAP_XX,HAP
1062_WSI_HAP_XX,HAP
1084_TAI_HAP_XX,HAP
1080_WSI_HAP_XX,HAP
1030_TSI_ANG_XX,ANG
1029_IEO_SAD_LO,SAD
1029_MTI_SAD_XX,SAD
1038_IEO_SAD_LO,SAD
1064_TIE_HAP_XX,HAP
1020_MTI_HAP_XX,HAP
1066_TIE_SAD_XX,SAD
1017_IWW_FEA_XX,FEA
1058_IEO_SAD_MD,SAD
1089_IEO_SAD_HI,SAD
1042_MTI_NEU_XX,NEU
1022_IWW_DIS_XX,DIS
1085_DFA_SAD_XX,SAD
1081_MTI_DIS_XX,DIS
1007_ITH_SAD_XX,SAD
1016_IEO_FEA_MD,FEA
1087_TSI_FEA_XX,FEA
1014_IEO_FEA_HI,FEA
1085_DFA_ANG_XX,ANG
1058_TIE_DIS_XX,DIS
1028_TIE_ANG_XX,ANG
1033_DFA_ANG_XX,ANG
1057_MTI_DIS_XX,DIS
1066_TIE_HAP_XX,HAP
1054_TAI_FEA_XX,FEA
1065_IEO_ANG_MD,ANG
1078_DFA_ANG_XX,ANG
1003_DFA_HAP_XX,HAP
1031_TIE_SAD_XX,SAD
1013_IEO_DIS_MD,DIS
1056_TIE_ANG_XX,ANG
1028_IWL_FEA_XX,FEA
1052_MTI_SAD_XX,SAD
1021_WSI_DIS_XX,DIS
1084_IWW_ANG_XX,ANG
1028_IWW_NEU_XX,NEU
1089_IOM_SAD_XX,SAD
1017_MTI_DIS_XX,DIS
1082_IEO_HAP_MD,HAP
1084_WSI_ANG_XX,ANG
1079_IEO_FEA_HI,FEA
1072_TIE_ANG_XX,ANG
1069_TSI_FEA_XX,FEA
1039_MTI_FEA_XX,FEA
1082_IWW_HAP_XX,HAP
1064_IWL_SAD_XX,SAD
1012_ITH_HAP_XX,HAP
1026_ITS_SAD_XX,SAD
1087_IEO_SAD_MD,SAD
1082_WSI_SAD_XX,SAD
1035_ITS_DIS_XX,DIS
1045_DFA_DIS_XX,DIS
1065_IWL_NEU_XX,NEU
1054_IEO_SAD_MD,SAD
1080_ITH_DIS_XX,DIS
1027_IEO_SAD_MD,SAD
1036_IOM_SAD_XX,SAD
1023_MTI_ANG_XX,ANG
1057_ITH_FEA_XX,FEA
1078_ITH_HAP_XX,HAP
1018_IEO_DIS_HI,DIS
1012_IEO_ANG_LO,ANG
1002_IEO_HAP_LO,HAP
1085_IEO_HAP_MD,HAP
1029_IEO_FEA_HI,FEA
1090_IWL_NEU_XX,NEU
1066_IWL_DIS_XX,DIS
1021_TSI_SAD_XX,SAD
1016_IOM_SAD_XX,SAD
1085_TSI_ANG_XX,ANG
1051_IEO_DIS_HI,DIS
1008_ITS_SAD_XX,SAD
